Nome do modelo,Operacao,Resultado bruto do modelo,Resultado original,Acerto da operacao,Acerto do formato de resposta,Conta,Custo total,Custo de input tokens,Custo de output tokens,Custo de reasoning tokens,Quantidade de reasoning tokens gerados,Nome_do_modelo,Resultado_do_modelo,Resposta_bruta,Acerto_da_operacao,Acerto_do_formato_de_resposta,custo_total
gemini-2.5-pro,10 dígitos,16222447967,16222447967,True,True,8209492068+8012955899 = ?,0.035535,0.00036,0.035175,0.034608,672,gemini-2.5-pro,16222447967,16222447967,True,True,0.035535
gemini-2.5-pro,4 dígitos,8719,8719,True,True,1604+7115 = ?,0.023767,0.000283,0.023484,0.023278,452,gemini-2.5-pro,8719,8719,True,True,0.023767
gemini-2.5-pro,10 dígitos,11105220172,11105220172,True,True,1658524665+9446695507 = ?,0.034145,0.00036,0.033784,0.033218,645,gemini-2.5-pro,11105220172,11105220172,True,True,0.034145
gemini-2.5-pro,5 dígitos,62193,62193,True,True,48165+14028 = ?,0.023471,0.000296,0.023175,0.022918,445,gemini-2.5-pro,62193,62193,True,True,0.023471
gemini-2.5-pro,4 dígitos,5151,5151,True,True,3512+1639 = ?,0.023561,0.000283,0.023278,0.023072,448,gemini-2.5-pro,5151,5151,True,True,0.023561
gemini-2.5-pro,2 dígitos,124,124,True,True,58+66 = ?,0.020188,0.000258,0.019931,0.019776,384,gemini-2.5-pro,124,124,True,True,0.020188
gemini-2.5-pro,7 dígitos,12278751,12278751,True,True,6437423+5841328 = ?,0.027359,0.000322,0.027038,0.026626,517,gemini-2.5-pro,12278751,12278751,True,True,0.027359
gemini-2.5-pro,3 dígitos,1276,1276,True,True,381+895 = ?,0.025248,0.00027,0.024978,0.024772,481,gemini-2.5-pro,1276,1276,True,True,0.025248
gemini-2.5-pro,7 dígitos,12845283,12845283,True,True,3978170+8867113 = ?,0.031067,0.000322,0.030745,0.030334,589,gemini-2.5-pro,12845283,12845283,True,True,0.031067
gemini-2.5-pro,7 dígitos,12745485,12745485,True,True,3593657+9151828 = ?,0.027153,0.000322,0.026832,0.02642,513,gemini-2.5-pro,12745485,12745485,True,True,0.027153
gemini-2.5-pro,10 dígitos,7683504213,7683504213,True,True,4038256994+3645247219 = ?,0.035278,0.00036,0.034917,0.034402,668,gemini-2.5-pro,7683504213,7683504213,True,True,0.035278
gemini-2.5-pro,3 dígitos,753,753,True,True,241+512 = ?,0.020561,0.00027,0.020291,0.020137,391,gemini-2.5-pro,753,753,True,True,0.020561
gemini-2.5-pro,5 dígitos,111610,111610,True,True,78283+33327 = ?,0.020381,0.000296,0.020085,0.019776,384,gemini-2.5-pro,111610,111610,True,True,0.020381
gemini-2.5-pro,5 dígitos,66723,66723,True,True,27306+39417 = ?,0.02069,0.000296,0.020394,0.020137,391,gemini-2.5-pro,66723,66723,True,True,0.02069
gemini-2.5-pro,6 dígitos,1558455,1558455,True,True,701911+856544 = ?,0.02024,0.000309,0.019931,0.01957,380,gemini-2.5-pro,1558455,1558455,True,True,0.02024
gemini-2.5-pro,5 dígitos,93635,93635,True,True,75727+17908 = ?,0.01966,0.000296,0.019364,0.019107,371,gemini-2.5-pro,93635,93635,True,True,0.01966
gemini-2.5-pro,10 dígitos,8982747068,8982747068,True,True,3440011037+5542736031 = ?,0.021476,0.00036,0.021115,0.0206,400,gemini-2.5-pro,8982747068,8982747068,True,True,0.021476
gemini-2.5-pro,7 dígitos,7103456,7103456,True,True,3514455+3589001 = ?,0.028853,0.000322,0.028531,0.028171,547,gemini-2.5-pro,7103456,7103456,True,True,0.028853
gemini-2.5-pro,6 dígitos,697255,697255,True,True,337661+359594 = ?,0.023227,0.000309,0.022918,0.022609,439,gemini-2.5-pro,697255,697255,True,True,0.023227
gemini-2.5-pro,6 dígitos,1142632,1142632,True,True,582231+560401 = ?,0.026265,0.000309,0.025956,0.025596,497,gemini-2.5-pro,1142632,1142632,True,True,0.026265
gemini-2.5-pro,9 dígitos,1662483280,1662483280,True,True,676379869+986103411 = ?,0.028673,0.000348,0.028325,0.02781,540,gemini-2.5-pro,1662483280,1662483280,True,True,0.028673
gemini-2.5-pro,8 dígitos,112321790,112321790,True,True,26629599+85692191 = ?,0.030823,0.000335,0.030488,0.030025,583,gemini-2.5-pro,112321790,112321790,True,True,0.030823
gemini-2.5-pro,8 dígitos,149998252,149998252,True,True,50227181+99771071 = ?,0.02696,0.000335,0.026626,0.026162,508,gemini-2.5-pro,149998252,149998252,True,True,0.02696
gemini-2.5-pro,9 dígitos,435952323,435952323,True,True,266756832+169195491 = ?,0.038149,0.000348,0.037801,0.037338,725,gemini-2.5-pro,435952323,435952323,True,True,0.038149
gemini-2.5-pro,8 dígitos,65584151,65584151,True,True,10062728+55521423 = ?,0.01939,0.000335,0.019055,0.018643,362,gemini-2.5-pro,65584151,65584151,True,True,0.01939
gemini-2.5-pro,5 dígitos,95530,95530,True,True,33117+62413 = ?,0.02893,0.000296,0.028634,0.028377,551,gemini-2.5-pro,95530,95530,True,True,0.02893
gemini-2.5-pro,9 dígitos,684703776,684703776,True,True,434237471+250466305 = ?,0.031299,0.000348,0.030951,0.030488,592,gemini-2.5-pro,684703776,684703776,True,True,0.031299
gemini-2.5-pro,9 dígitos,1084489918,1084489918,True,True,283186188+801303730 = ?,0.034286,0.000348,0.033939,0.033424,649,gemini-2.5-pro,1084489918,1084489918,True,True,0.034286
gemini-2.5-pro,2 dígitos,111,111,True,True,15+96 = ?,0.026214,0.000258,0.025956,0.025802,501,gemini-2.5-pro,111,111,True,True,0.026214
gemini-2.5-pro,6 dígitos,1586308,1586308,True,True,739912+846396 = ?,0.029664,0.000309,0.029355,0.028994,563,gemini-2.5-pro,1586308,1586308,True,True,0.029664
gemini-2.5-pro,10 dígitos,9606587523,9606587523,True,True,7858213288+1748374235 = ?,0.037389,0.00036,0.037029,0.036514,709,gemini-2.5-pro,9606587523,9606587523,True,True,0.037389
gemini-2.5-pro,4 dígitos,12179,12179,True,True,8341+3838 = ?,0.021141,0.000283,0.020858,0.0206,400,gemini-2.5-pro,12179,12179,True,True,0.021141
gemini-2.5-pro,2 dígitos,40,40,True,True,16+24 = ?,0.020137,0.000258,0.019879,0.019776,384,gemini-2.5-pro,40,40,True,True,0.020137
gemini-2.5-pro,6 dígitos,834358,834358,True,True,220609+613749 = ?,0.02745,0.000309,0.027141,0.026832,521,gemini-2.5-pro,834358,834358,True,True,0.02745
gemini-2.5-pro,7 dígitos,8685478,8685478,True,True,7253923+1431555 = ?,0.020767,0.000322,0.020445,0.020085,390,gemini-2.5-pro,8685478,8685478,True,True,0.020767
gemini-2.5-pro,3 dígitos,746,746,True,True,586+160 = ?,0.02257,0.00027,0.022299,0.022145,430,gemini-2.5-pro,746,746,True,True,0.02257
gemini-2.5-pro,8 dígitos,146253373,146253373,True,True,98194008+48059365 = ?,0.035612,0.000335,0.035278,0.034814,676,gemini-2.5-pro,146253373,146253373,True,True,0.035612
gemini-2.5-pro,3 dígitos,1401,1401,True,True,533+868 = ?,0.016338,0.00027,0.016068,0.015862,308,gemini-2.5-pro,1401,1401,True,True,0.016338
gemini-2.5-pro,9 dígitos,1130953904,1130953904,True,True,870356032+260597872 = ?,0.030733,0.000348,0.030385,0.02987,580,gemini-2.5-pro,1130953904,1130953904,True,True,0.030733
gemini-2.5-pro,9 dígitos,789470035,789470035,True,True,390228819+399241216 = ?,0.032793,0.000348,0.032445,0.031982,621,gemini-2.5-pro,789470035,789470035,True,True,0.032793
gemini-2.5-pro,9 dígitos,865582733,865582733,True,True,129832142+735750591 = ?,0.024038,0.000348,0.02369,0.023227,451,gemini-2.5-pro,865582733,865582733,True,True,0.024038
gemini-2.5-pro,5 dígitos,54832,54832,True,True,23838+30994 = ?,0.028467,0.000296,0.028171,0.027913,542,gemini-2.5-pro,54832,54832,True,True,0.028467
gemini-2.5-pro,7 dígitos,8942915,8942915,True,True,1753519+7189396 = ?,0.029522,0.000322,0.029201,0.02884,560,gemini-2.5-pro,8942915,8942915,True,True,0.029522
gemini-2.5-pro,3 dígitos,966,966,True,True,607+359 = ?,0.019943,0.00027,0.019673,0.019519,379,gemini-2.5-pro,966,966,True,True,0.019943
gemini-2.5-pro,2 dígitos,153,153,True,True,96+57 = ?,0.02436,0.000258,0.024102,0.023948,465,gemini-2.5-pro,153,153,True,True,0.02436
gemini-2.5-pro,2 dígitos,34,34,True,True,21+13 = ?,0.01545,0.000258,0.015193,0.01509,293,gemini-2.5-pro,34,34,True,True,0.01545
gemini-2.5-pro,3 dígitos,751,751,True,True,192+559 = ?,0.019325,0.00027,0.019055,0.018901,367,gemini-2.5-pro,751,751,True,True,0.019325
gemini-2.5-pro,9 dígitos,909431426,909431426,True,True,226719067+682712359 = ?,0.034235,0.000348,0.033887,0.033424,649,gemini-2.5-pro,909431426,909431426,True,True,0.034235
gemini-2.5-pro,10 dígitos,12589489924,12589489924,True,True,3896355900+8693134024 = ?,0.035741,0.00036,0.035381,0.034814,676,gemini-2.5-pro,12589489924,12589489924,True,True,0.035741
gemini-2.5-pro,8 dígitos,57124737,57124737,True,True,43127019+13997718 = ?,0.025621,0.000335,0.025287,0.024875,483,gemini-2.5-pro,57124737,57124737,True,True,0.025621
gemini-2.5-pro,6 dígitos,1366544,1366544,True,True,443783+922761 = ?,0.025132,0.000309,0.024823,0.024463,475,gemini-2.5-pro,1366544,1366544,True,True,0.025132
gemini-2.5-pro,8 dígitos,161722603,161722603,True,True,68361477+93361126 = ?,0.026857,0.000335,0.026523,0.026059,506,gemini-2.5-pro,161722603,161722603,True,True,0.026857
gemini-2.5-pro,5 dígitos,48828,48828,True,True,19666+29162 = ?,0.02584,0.000296,0.025544,0.025287,491,gemini-2.5-pro,48828,48828,True,True,0.02584
gemini-2.5-pro,8 dígitos,88676190,88676190,True,True,31909841+56766349 = ?,0.029741,0.000335,0.029407,0.028994,563,gemini-2.5-pro,88676190,88676190,True,True,0.029741
gemini-2.5-pro,7 dígitos,7083657,7083657,True,True,3030338+4053319 = ?,0.021179,0.000322,0.020858,0.020497,398,gemini-2.5-pro,7083657,7083657,True,True,0.021179
gemini-2.5-pro,5 dígitos,99654,99654,True,True,30550+69104 = ?,0.024759,0.000296,0.024463,0.024205,470,gemini-2.5-pro,99654,99654,True,True,0.024759
gemini-2.5-pro,8 dígitos,182754814,182754814,True,True,89153506+93601308 = ?,0.028351,0.000335,0.028016,0.027553,535,gemini-2.5-pro,182754814,182754814,True,True,0.028351
gemini-2.5-pro,2 dígitos,125,125,True,True,66+59 = ?,0.019467,0.000258,0.01921,0.019055,370,gemini-2.5-pro,125,125,True,True,0.019467
gemini-2.5-pro,5 dígitos,168153,168153,True,True,97666+70487 = ?,0.029136,0.000296,0.02884,0.028531,554,gemini-2.5-pro,168153,168153,True,True,0.029136
gemini-2.5-pro,6 dígitos,937342,937342,True,True,454328+483014 = ?,0.028686,0.000309,0.028377,0.028068,545,gemini-2.5-pro,937342,937342,True,True,0.028686
gemini-2.5-pro,7 dígitos,11034149,11034149,True,True,5546306+5487843 = ?,0.029007,0.000322,0.028686,0.028274,549,gemini-2.5-pro,11034149,11034149,True,True,0.029007
gemini-2.5-pro,4 dígitos,7615,7615,True,True,1194+6421 = ?,0.021141,0.000283,0.020858,0.020651,401,gemini-2.5-pro,7615,7615,True,True,0.021141
gemini-2.5-pro,10 dígitos,3631205160,3631205160,True,True,1682324719+1948880441 = ?,0.037544,0.00036,0.037183,0.036668,712,gemini-2.5-pro,3631205160,3631205160,True,True,0.037544
gemini-2.5-pro,2 dígitos,151,151,True,True,94+57 = ?,0.013596,0.000258,0.013338,0.013184,256,gemini-2.5-pro,151,151,True,True,0.013596
gemini-2.5-pro,6 dígitos,1614134,1614134,True,True,993647+620487 = ?,0.022918,0.000309,0.022609,0.022248,432,gemini-2.5-pro,1614134,1614134,True,True,0.022918
gemini-2.5-pro,6 dígitos,1090914,1090914,True,True,271150+819764 = ?,0.024257,0.000309,0.023948,0.023587,458,gemini-2.5-pro,1090914,1090914,True,True,0.024257
gemini-2.5-pro,10 dígitos,12471605099,12471605099,True,True,4794669268+7676935831 = ?,0.041149,0.00036,0.040788,0.040222,781,gemini-2.5-pro,12471605099,12471605099,True,True,0.041149
gemini-2.5-pro,8 dígitos,137128677,137128677,True,True,66790063+70338614 = ?,0.024746,0.000335,0.024411,0.023948,465,gemini-2.5-pro,137128677,137128677,True,True,0.024746
gemini-2.5-pro,5 dígitos,172568,172568,True,True,91416+81152 = ?,0.01657,0.000296,0.016274,0.015965,310,gemini-2.5-pro,172568,172568,True,True,0.01657
gemini-2.5-pro,5 dígitos,87713,87713,True,True,63908+23805 = ?,0.028467,0.000296,0.028171,0.027913,542,gemini-2.5-pro,87713,87713,True,True,0.028467
gemini-2.5-pro,9 dígitos,1290860792,1290860792,True,True,985850872+305009920 = ?,0.028879,0.000348,0.028531,0.028016,544,gemini-2.5-pro,1290860792,1290860792,True,True,0.028879
gemini-2.5-pro,5 dígitos,143480,143480,True,True,63353+80127 = ?,0.029188,0.000296,0.028892,0.028583,555,gemini-2.5-pro,143480,143480,True,True,0.029188
gemini-2.5-pro,6 dígitos,1061868,1061868,True,True,238771+823097 = ?,0.024102,0.000309,0.023793,0.023433,455,gemini-2.5-pro,1061868,1061868,True,True,0.024102
gemini-2.5-pro,3 dígitos,687,687,True,True,457+230 = ?,0.012785,0.00027,0.012514,0.01236,240,gemini-2.5-pro,687,687,True,True,0.012785
gemini-2.5-pro,9 dígitos,1202756965,1202756965,True,True,855176662+347580303 = ?,0.026767,0.000348,0.02642,0.025905,503,gemini-2.5-pro,1202756965,1202756965,True,True,0.026767
gemini-2.5-pro,8 dígitos,94970783,94970783,True,True,66079137+28891646 = ?,0.02866,0.000335,0.028325,0.027913,542,gemini-2.5-pro,94970783,94970783,True,True,0.02866
gemini-2.5-pro,8 dígitos,141299541,141299541,True,True,49986021+91313520 = ?,0.026909,0.000335,0.026574,0.026111,507,gemini-2.5-pro,141299541,141299541,True,True,0.026909
gemini-2.5-pro,3 dígitos,1263,1263,True,True,541+722 = ?,0.023445,0.00027,0.023175,0.022969,446,gemini-2.5-pro,1263,1263,True,True,0.023445
gemini-2.5-pro,6 dígitos,1556140,1556140,True,True,746612+809528 = ?,0.03054,0.000309,0.030231,0.02987,580,gemini-2.5-pro,1556140,1556140,True,True,0.03054
gemini-2.5-pro,10 dígitos,13040171712,13040171712,True,True,7718495190+5321676522 = ?,0.023021,0.00036,0.02266,0.022094,429,gemini-2.5-pro,13040171712,13040171712,True,True,0.023021
gemini-2.5-pro,4 dígitos,7165,7165,True,True,4622+2543 = ?,0.018566,0.000283,0.018283,0.018077,351,gemini-2.5-pro,7165,7165,True,True,0.018566
gemini-2.5-pro,6 dígitos,1071718,1071718,True,True,470999+600719 = ?,0.029716,0.000309,0.029407,0.029046,564,gemini-2.5-pro,1071718,1071718,True,True,0.029716
gemini-2.5-pro,9 dígitos,1207454919,1207454919,True,True,299625874+907829045 = ?,0.03202,0.000348,0.031672,0.031158,605,gemini-2.5-pro,1207454919,1207454919,True,True,0.03202
gemini-2.5-pro,7 dígitos,3515337,3515337,True,True,2124068+1391269 = ?,0.023033,0.000322,0.022712,0.022351,434,gemini-2.5-pro,3515337,3515337,True,True,0.023033
gemini-2.5-pro,8 dígitos,88820982,88820982,True,True,10468780+78352202 = ?,0.027115,0.000335,0.02678,0.026368,512,gemini-2.5-pro,88820982,88820982,True,True,0.027115
gemini-2.5-pro,10 dígitos,12683618758,12683618758,True,True,7845481655+4838137103 = ?,0.032136,0.00036,0.031776,0.031209,606,gemini-2.5-pro,12683618758,12683618758,True,True,0.032136
gemini-2.5-pro,9 dígitos,833620863,833620863,True,True,246357408+587263455 = ?,0.029651,0.000348,0.029303,0.02884,560,gemini-2.5-pro,833620863,833620863,True,True,0.029651
gemini-2.5-pro,4 dígitos,15155,15155,True,True,7773+7382 = ?,0.020265,0.000283,0.019982,0.019725,383,gemini-2.5-pro,15155,15155,True,True,0.020265
gemini-2.5-pro,6 dígitos,1176260,1176260,True,True,453130+723130 = ?,0.029819,0.000309,0.02951,0.029149,566,gemini-2.5-pro,1176260,1176260,True,True,0.029819
gemini-2.5-pro,6 dígitos,1054777,1054777,True,True,453514+601263 = ?,0.019107,0.000309,0.018798,0.018437,358,gemini-2.5-pro,1054777,1054777,True,True,0.019107
gemini-2.5-pro,4 dígitos,11181,11181,True,True,8587+2594 = ?,0.028402,0.000283,0.028119,0.027862,541,gemini-2.5-pro,11181,11181,True,True,0.028402
gemini-2.5-pro,9 dígitos,1006113188,1006113188,True,True,466095725+540017463 = ?,0.034338,0.000348,0.03399,0.033475,650,gemini-2.5-pro,1006113188,1006113188,True,True,0.034338
gemini-2.5-pro,9 dígitos,791843503,791843503,True,True,585043909+206799594 = ?,0.030115,0.000348,0.029767,0.029303,569,gemini-2.5-pro,791843503,791843503,True,True,0.030115
gemini-2.5-pro,9 dígitos,834469317,834469317,True,True,645484810+188984507 = ?,0.033926,0.000348,0.033578,0.033115,643,gemini-2.5-pro,834469317,834469317,True,True,0.033926
gemini-2.5-pro,10 dígitos,16412075314,16412075314,True,True,9650819573+6761255741 = ?,0.036307,0.00036,0.035947,0.035381,687,gemini-2.5-pro,16412075314,16412075314,True,True,0.036307
gemini-2.5-pro,6 dígitos,1430249,1430249,True,True,623714+806535 = ?,0.02472,0.000309,0.024411,0.02405,467,gemini-2.5-pro,1430249,1430249,True,True,0.02472
gemini-2.5-pro,4 dígitos,11941,11941,True,True,4358+7583 = ?,0.026857,0.000283,0.026574,0.026317,511,gemini-2.5-pro,11941,11941,True,True,0.026857
gemini-2.5-pro,9 dígitos,1297085622,1297085622,True,True,621546983+675538639 = ?,0.023008,0.000348,0.02266,0.022145,430,gemini-2.5-pro,1297085622,1297085622,True,True,0.023008
gemini-2.5-pro,7 dígitos,9349473,9349473,True,True,1648076+7701397 = ?,0.024321,0.000322,0.023999,0.023639,459,gemini-2.5-pro,9349473,9349473,True,True,0.024321
gemini-2.5-pro,4 dígitos,15290,15290,True,True,6722+8568 = ?,0.019029,0.000283,0.018746,0.018489,359,gemini-2.5-pro,15290,15290,True,True,0.019029
gemini-2.5-pro,2 dígitos,98,98,True,True,27+71 = ?,0.01854,0.000258,0.018283,0.01818,353,gemini-2.5-pro,98,98,True,True,0.01854
gemini-2.5-pro,8 dígitos,77736844,77736844,True,True,47972519+29764325 = ?,0.033449,0.000335,0.033115,0.032703,635,gemini-2.5-pro,77736844,77736844,True,True,0.033449
gemini-2.5-pro,4 dígitos,14485,14485,True,True,5343+9142 = ?,0.02078,0.000283,0.020497,0.02024,393,gemini-2.5-pro,14485,14485,True,True,0.02078
gemini-2.5-pro,9 dígitos,1129890333,1129890333,True,True,388188345+741701988 = ?,0.040672,0.000348,0.040325,0.03981,773,gemini-2.5-pro,1129890333,1129890333,True,True,0.040672
gemini-2.5-pro,10 dígitos,15877316736,15877316736,True,True,9537466171+6339850565 = ?,0.030591,0.00036,0.030231,0.029664,576,gemini-2.5-pro,15877316736,15877316736,True,True,0.030591
gemini-2.5-pro,7 dígitos,16778940,16778940,True,True,9326868+7452072 = ?,0.024939,0.000322,0.024617,0.024205,470,gemini-2.5-pro,16778940,16778940,True,True,0.024939
gemini-2.5-pro,6 dígitos,1049763,1049763,True,True,419302+630461 = ?,0.02127,0.000309,0.02096,0.0206,400,gemini-2.5-pro,1049763,1049763,True,True,0.02127
gemini-2.5-pro,2 dígitos,142,142,True,True,65+77 = ?,0.021321,0.000258,0.021064,0.020909,406,gemini-2.5-pro,142,142,True,True,0.021321
gemini-2.5-pro,5 dígitos,162133,162133,True,True,88675+73458 = ?,0.021102,0.000296,0.020806,0.020497,398,gemini-2.5-pro,162133,162133,True,True,0.021102
gemini-2.5-pro,4 dígitos,8393,8393,True,True,6088+2305 = ?,0.01872,0.000283,0.018437,0.018231,354,gemini-2.5-pro,8393,8393,True,True,0.01872
gemini-2.5-pro,7 dígitos,12913866,12913866,True,True,8056851+4857015 = ?,0.043839,0.000322,0.043518,0.043106,837,gemini-2.5-pro,12913866,12913866,True,True,0.043839
gemini-2.5-pro,5 dígitos,77967,77967,True,True,62991+14976 = ?,0.027128,0.000296,0.026832,0.026574,516,gemini-2.5-pro,77967,77967,True,True,0.027128
gemini-2.5-pro,7 dígitos,7271307,7271307,True,True,3770335+3500972 = ?,0.03014,0.000322,0.029819,0.029458,572,gemini-2.5-pro,7271307,7271307,True,True,0.03014
gemini-2.5-pro,6 dígitos,725321,725321,True,True,505223+220098 = ?,0.02127,0.000309,0.02096,0.020651,401,gemini-2.5-pro,725321,725321,True,True,0.02127
gemini-2.5-pro,10 dígitos,5863895103,5863895103,True,True,4045433116+1818461987 = ?,0.021424,0.00036,0.021064,0.020549,399,gemini-2.5-pro,5863895103,5863895103,True,True,0.021424
gemini-2.5-pro,5 dígitos,169884,169884,True,True,78809+91075 = ?,0.025789,0.000296,0.025493,0.025184,489,gemini-2.5-pro,169884,169884,True,True,0.025789
gemini-2.5-pro,7 dígitos,9035485,9035485,True,True,7565337+1470148 = ?,0.028286,0.000322,0.027965,0.027604,536,gemini-2.5-pro,9035485,9035485,True,True,0.028286
gemini-2.5-pro,7 dígitos,9904296,9904296,True,True,2589664+7314632 = ?,0.025196,0.000322,0.024875,0.024514,476,gemini-2.5-pro,9904296,9904296,True,True,0.025196
gemini-2.5-pro,5 dígitos,115999,115999,True,True,50159+65840 = ?,0.028106,0.000296,0.02781,0.027501,534,gemini-2.5-pro,115999,115999,True,True,0.028106
gemini-2.5-pro,8 dígitos,76437243,76437243,True,True,60751256+15685987 = ?,0.03072,0.000335,0.030385,0.029973,582,gemini-2.5-pro,76437243,76437243,True,True,0.03072
gemini-2.5-pro,4 dígitos,5753,5753,True,True,2132+3621 = ?,0.017536,0.000283,0.017253,0.017047,331,gemini-2.5-pro,5753,5753,True,True,0.017536
gemini-2.5-pro,7 dígitos,4410269,4410269,True,True,1895640+2514629 = ?,0.029316,0.000322,0.028994,0.028634,556,gemini-2.5-pro,4410269,4410269,True,True,0.029316
gemini-2.5-pro,8 dígitos,128331471,128331471,True,True,48775188+79556283 = ?,0.02866,0.000335,0.028325,0.027862,541,gemini-2.5-pro,128331471,128331471,True,True,0.02866
gemini-2.5-pro,2 dígitos,125,125,True,True,83+42 = ?,0.013133,0.000258,0.012875,0.012721,247,gemini-2.5-pro,125,125,True,True,0.013133
gemini-2.5-pro,3 dígitos,1897,1897,True,True,936+961 = ?,0.018707,0.00027,0.018437,0.018231,354,gemini-2.5-pro,1897,1897,True,True,0.018707
gemini-2.5-pro,2 dígitos,52,52,True,True,21+31 = ?,0.020755,0.000258,0.020497,0.020394,396,gemini-2.5-pro,52,52,True,True,0.020755
gemini-2.5-pro,9 dígitos,1159757659,1159757659,True,True,834983184+324774475 = ?,0.032741,0.000348,0.032393,0.031879,619,gemini-2.5-pro,1159757659,1159757659,True,True,0.032741
gemini-2.5-pro,4 dígitos,15111,15111,True,True,9102+6009 = ?,0.019132,0.000283,0.018849,0.018592,361,gemini-2.5-pro,15111,15111,True,True,0.019132
gemini-2.5-pro,4 dígitos,12288,12288,True,True,4101+8187 = ?,0.018772,0.000283,0.018489,0.018231,354,gemini-2.5-pro,12288,12288,True,True,0.018772
gemini-2.5-pro,2 dígitos,173,173,True,True,93+80 = ?,0.02163,0.000258,0.021373,0.021218,412,gemini-2.5-pro,173,173,True,True,0.02163
gemini-2.5-pro,2 dígitos,129,129,True,True,85+44 = ?,0.026729,0.000258,0.026471,0.026317,511,gemini-2.5-pro,129,129,True,True,0.026729
gemini-2.5-pro,2 dígitos,92,92,True,True,81+11 = ?,0.018128,0.000258,0.017871,0.017768,345,gemini-2.5-pro,92,92,True,True,0.018128
gemini-2.5-pro,6 dígitos,1229174,1229174,True,True,780379+448795 = ?,0.030952,0.000309,0.030643,0.030282,588,gemini-2.5-pro,1229174,1229174,True,True,0.030952
gemini-2.5-pro,6 dígitos,908665,908665,True,True,265122+643543 = ?,0.019673,0.000309,0.019364,0.019055,370,gemini-2.5-pro,908665,908665,True,True,0.019673
gemini-2.5-pro,3 dígitos,1256,1256,True,True,675+581 = ?,0.018759,0.00027,0.018489,0.018283,355,gemini-2.5-pro,1256,1256,True,True,0.018759
gemini-2.5-pro,9 dígitos,681859064,681859064,True,True,337928002+343931062 = ?,0.028106,0.000348,0.027759,0.027295,530,gemini-2.5-pro,681859064,681859064,True,True,0.028106
gemini-2.5-pro,3 dígitos,935,935,True,True,747+188 = ?,0.016905,0.00027,0.016634,0.01648,320,gemini-2.5-pro,935,935,True,True,0.016905
gemini-2.5-pro,10 dígitos,5870200500,5870200500,True,True,2879332763+2990867737 = ?,0.036514,0.00036,0.036153,0.035638,692,gemini-2.5-pro,5870200500,5870200500,True,True,0.036514
gemini-2.5-pro,5 dígitos,177326,177326,True,True,77982+99344 = ?,0.025789,0.000296,0.025493,0.025184,489,gemini-2.5-pro,177326,177326,True,True,0.025789
gemini-2.5-pro,7 dígitos,8612867,8612867,True,True,1359957+7252910 = ?,0.026484,0.000322,0.026162,0.025802,501,gemini-2.5-pro,8612867,8612867,True,True,0.026484
gemini-2.5-pro,4 dígitos,9455,9455,True,True,6660+2795 = ?,0.021398,0.000283,0.021115,0.020909,406,gemini-2.5-pro,9455,9455,True,True,0.021398
gemini-2.5-pro,8 dígitos,122408173,122408173,True,True,38197360+84210813 = ?,0.029793,0.000335,0.029458,0.028994,563,gemini-2.5-pro,122408173,122408173,True,True,0.029793
gemini-2.5-pro,6 dígitos,1543058,1543058,True,True,787153+755905 = ?,0.023639,0.000309,0.02333,0.022969,446,gemini-2.5-pro,1543058,1543058,True,True,0.023639
gemini-2.5-pro,8 dígitos,117443850,117443850,True,True,92151450+25292400 = ?,0.029741,0.000335,0.029407,0.028943,562,gemini-2.5-pro,117443850,117443850,True,True,0.029741
gemini-2.5-pro,9 dígitos,1020762577,1020762577,True,True,393925149+626837428 = ?,0.038612,0.000348,0.038264,0.037749,733,gemini-2.5-pro,1020762577,1020762577,True,True,0.038612
gemini-2.5-pro,8 dígitos,107732294,107732294,True,True,59866390+47865904 = ?,0.028763,0.000335,0.028428,0.027965,543,gemini-2.5-pro,107732294,107732294,True,True,0.028763
gemini-2.5-pro,7 dígitos,10452455,10452455,True,True,3902137+6550318 = ?,0.025454,0.000322,0.025132,0.02472,480,gemini-2.5-pro,10452455,10452455,True,True,0.025454
gemini-2.5-pro,2 dígitos,53,53,True,True,28+25 = ?,0.023124,0.000258,0.022866,0.022763,442,gemini-2.5-pro,53,53,True,True,0.023124
gemini-2.5-pro,8 dígitos,89205696,89205696,True,True,49743699+39461997 = ?,0.031544,0.000335,0.031209,0.030797,598,gemini-2.5-pro,89205696,89205696,True,True,0.031544
gemini-2.5-pro,3 dígitos,1481,1481,True,True,674+807 = ?,0.020613,0.00027,0.020343,0.020137,391,gemini-2.5-pro,1481,1481,True,True,0.020613
gemini-2.5-pro,7 dígitos,17187264,17187264,True,True,8388851+8798413 = ?,0.024578,0.000322,0.024257,0.023845,463,gemini-2.5-pro,17187264,17187264,True,True,0.024578
gemini-2.5-pro,6 dígitos,882628,882628,True,True,558878+323750 = ?,0.028995,0.000309,0.028686,0.028377,551,gemini-2.5-pro,882628,882628,True,True,0.028995
gemini-2.5-pro,7 dígitos,13215339,13215339,True,True,6466832+6748507 = ?,0.033127,0.000322,0.032806,0.032393,629,gemini-2.5-pro,13215339,13215339,True,True,0.033127
gemini-2.5-pro,6 dígitos,334877,334877,True,True,148853+186024 = ?,0.026111,0.000309,0.025802,0.025493,495,gemini-2.5-pro,334877,334877,True,True,0.026111
gemini-2.5-pro,4 dígitos,14964,14964,True,True,7483+7481 = ?,0.024179,0.000283,0.023896,0.023639,459,gemini-2.5-pro,14964,14964,True,True,0.024179
